"report_date","active_users","new_users","total_users","user_engagement_duration","user_key_event_rate","active_1day_users","active_7day_users","active_28day_users","dau_per_wau","dau_per_mau","wau_per_mau","first_time_purchasers","first_time_purchaser_rate","total_purchasers","first_time_purchasers_per_new_user","new_vs_returning"
2024-10-30,3,0,17,26,0.0,3,12,92,0.25,0.031578947368421054,0.12631578947368421,0,0.0,0,0.0,(not set)
2024-10-31,174,174,174,10164,0.1724137931034483,174,1419,8196,0.1226215644820296,0.02009005888465535,0.29109159347553326,0,0.0,0,0.0,new
2024-10-31,24,0,24,1730,0.20833333333333334,24,232,745,0.10344827586206896,0.030112923462986198,0.16383789400762036,0,0.0,0,0.0,returning
2024-10-31,2,0,11,78,0.0,2,12,90,0.16666666666666666,0.020833333333333332,0.125,0,0.0,0,0.0,(not set)
2024-11-01,228,228,228,8057,0.15789473684210525,228,1446,8270,0.15767634854771784,0.026243093922651933,0.2770780856423174,0,0.0,0,0.0,new
2024-11-01,38,0,38,5058,0.2894736842105263,38,220,742,0.17272727272727273,0.04785894206549118,0.1941747572815534,0,0.0,0,0.0,returning
2024-11-01,9,0,23,74,0.0,9,20,99,0.45,0.08737864077669903,0.1664364640883978,0,0.0,0,0.0,(not set)
2024-11-02,157,158,157,6344,0.16560509554140126,157,1434,8189,0.10948396094839609,0.018272811918063316,0.2681992337164751,0,0.0,0,0.0,new
2024-11-02,37,0,37,7482,0.1891891891891892,37,210,741,0.1761904761904762,0.04725415070242656,0.21782178217821782,0,0.0,0,0.0,returning
2024-11-02,2,0,10,8,0.0,2,22,98,0.09090909090909091,0.019801980198019802,0.16689944134078213,0,0.0,0,0.0,(not set)
2024-11-03,148,148,148,5109,0.17567567567567569,148,1395,8232,0.1060931899641577,0.01725343903007694,0.2613195342820181,0,0.0,0,0.0,new
2024-11-03,18,0,18,1380,0.16666666666666666,18,202,736,0.0891089108910891,0.02328589909443726,0.18811881188118812,0,0.0,0,0.0,returning
2024-11-03,0,0,12,0,0.0,0,19,98,0.0,0.0,0.16262532058754955,0,0.0,0,0.0,(not set)
2024-11-04,128,126,128,3303,0.1328125,128,1278,8122,0.10015649452269171,0.015117515058462266,0.2490372272143774,0,0.0,0,0.0,new
2024-11-04,29,0,29,2172,0.20689655172413793,29,194,746,0.14948453608247422,0.037227214377406934,0.17346938775510204,0,0.0,0,0.0,returning
2024-11-04,0,0,14,0,0.0,0,17,97,0.0,0.0,0.15093893941183417,0,0.0,0,0.0,(not set)
2024-11-05,154,155,154,4724,0.14935064935064934,154,1183,8017,0.1301775147928994,0.018051811042081818,0.22988505747126436,0,0.0,0,0.0,new
2024-11-05,39,0,39,1931,0.2564102564102564,39,180,746,0.21666666666666667,0.04980842911877394,0.17346938775510204,0,0.0,0,0.0,returning
2024-11-05,1,0,18,9,0.0,1,17,95,0.058823529411764705,0.01020408163265306,0.13867073027781035,0,0.0,0,0.0,(not set)
2024-11-06,94,94,94,2317,0.10638297872340426,94,1080,7947,0.08703703703703704,0.011217183770883056,0.21483375959079284,0,0.0,0,0.0,new
2024-11-06,33,0,33,2823,0.030303030303030304,33,168,740,0.19642857142857142,0.04219948849104859,0.16326530612244897,0,0.0,0,0.0,returning
2024-11-06,3,0,16,17,0.0,3,16,96,0.1875,0.030612244897959183,0.1288782816229117,0,0.0,0,0.0,(not set)
2024-11-07,209,209,209,7765,0.11483253588516747,209,1115,7835,0.18744394618834082,0.02504493708807669,0.23506988564167725,0,0.0,0,0.0,new
2024-11-07,40,0,40,3564,0.175,40,185,742,0.21621621621621623,0.05082592121982211,0.14583333333333334,0,0.0,0,0.0,returning
2024-11-07,1,0,21,9,0.0,1,14,84,0.07142857142857142,0.010416666666666666,0.13361294188136608,0,0.0,0,0.0,(not set)
2024-11-08,157,157,157,5243,0.08280254777070063,157,1045,7737,0.15023923444976076,0.01883171404581984,0.23155216284987276,0,0.0,0,0.0,new
2024-11-08,30,0,30,2942,0.16666666666666666,30,182,744,0.16483516483516483,0.03816793893129771,0.12534484826676262,0,0.0,0,0.0,returning
2024-11-08,3,0,16,8,0.0,3,7,85,0.42857142857142855,0.030612244897959183,0.07142857142857142,0,0.0,0,0.0,(not set)
2024-11-09,140,139,140,6096,0.19285714285714287,140,1027,7349,0.13631937682570594,0.017226528854435832,0.23047375160051217,0,0.0,0,0.0,new
2024-11-09,27,0,27,679,0.18518518518518517,27,180,741,0.15,0.034571062740076826,0.12636889381075428,0,0.0,0,0.0,returning
2024-11-09,0,0,7,0,0.0,0,5,81,0.0,0.0,0.05813953488372093,0,0.0,0,0.0,(not set)
2024-11-10,154,154,154,6336,0.14285714285714285,154,1035,6971,0.14879227053140096,0.019192422731804586,0.23205128205128206,0,0.0,0,0.0,new
2024-11-10,21,0,21,1006,0.2857142857142857,21,181,732,0.11602209944751381,0.026923076923076925,0.12898803589232302,0,0.0,0,0.0,returning
2024-11-10,0,0,6,0,0.0,0,5,79,0.0,0.0,0.058823529411764705,0,0.0,0,0.0,(not set)
2024-11-11,143,143,143,3745,0.09090909090909091,143,1050,6689,0.1361904761904762,0.018714827902107056,0.22997416020671835,0,0.0,0,0.0,new
2024-11-11,39,0,39,4902,0.3076923076923077,39,178,722,0.21910112359550563,0.050387596899224806,0.13741656851197487,0,0.0,0,0.0,returning
2024-11-11,3,0,11,0,0.0,3,7,64,0.42857142857142855,0.03614457831325301,0.08433734939759036,0,0.0,0,0.0,(not set)
2024-11-12,272,272,272,7159,0.08455882352941177,272,1168,6718,0.2328767123287671,0.0367816091954023,0.23938223938223938,0,0.0,0,0.0,new
2024-11-12,43,0,43,6806,0.23255813953488372,43,186,729,0.23118279569892472,0.055341055341055344,0.1579445571331981,0,0.0,0,0.0,returning
2024-11-12,3,0,15,23,0.0,3,9,63,0.3333333333333333,0.03614457831325301,0.10843373493975904,0,0.0,0,0.0,(not set)
2024-11-13,130,130,130,4028,0.1076923076923077,130,1204,6490,0.1079734219269103,0.018317598985486825,0.24317295188556567,0,0.0,0,0.0,new
2024-11-13,42,0,42,1819,0.21428571428571427,42,187,718,0.22459893048128343,0.054616384915474644,0.16964914752712415,0,0.0,0,0.0,returning
2024-11-13,0,0,16,0,0.0,0,8,54,0.0,0.0,0.12121212121212122,0,0.0,0,0.0,(not set)
2024-11-14,195,194,195,4802,0.08205128205128205,195,1189,5729,0.16400336417157274,0.027624309392265192,0.2342931937172775,0,0.0,0,0.0,new
2024-11-14,35,0,35,2899,0.3142857142857143,35,179,699,0.19553072625698323,0.04581151832460733,0.1684374557302734,0,0.0,0,0.0,returning
2024-11-14,2,0,13,77,0.5,2,10,51,0.2,0.03076923076923077,0.15384615384615385,0,0.0,0,0.0,(not set)
2024-11-15,186,186,186,7065,0.12365591397849462,186,1219,5468,0.15258408531583265,0.02703095480308095,0.246684350132626,0,0.0,0,0.0,new
2024-11-15,37,0,37,6123,0.13513513513513514,37,186,693,0.1989247311827957,0.04907161803713528,0.17715448335997674,0,0.0,0,0.0,returning
2024-11-15,4,0,22,385,0.25,4,10,53,0.4,0.06779661016949153,0.1694915254237288,0,0.0,0,0.0,(not set)
2024-11-16,137,137,137,6639,0.1678832116788321,137,1216,5262,0.11266447368421052,0.02263340492317859,0.24180327868852458,0,0.0,0,0.0,new
2024-11-16,16,0,16,108,0.125,16,177,688,0.0903954802259887,0.02185792349726776,0.2008921196101107,0,0.0,0,0.0,returning
2024-11-16,1,0,10,9,0.0,1,11,51,0.09090909090909091,0.01818181818181818,0.2,0,0.0,0,0.0,(not set)
2024-11-17,197,196,197,6995,0.15228426395939088,197,1258,5272,0.15659777424483307,0.03395380903136849,0.23922114047287898,0,0.0,0,0.0,new
2024-11-17,19,0,19,504,0.2631578947368421,19,172,677,0.11046511627906977,0.02642559109874826,0.21818181818181817,0,0.0,0,0.0,returning
2024-11-17,1,0,9,0,0.0,1,12,50,0.08333333333333333,0.01818181818181818,0.21682178559117546,0,0.0,0,0.0,(not set)
2024-11-18,286,286,286,5634,0.045454545454545456,286,1401,5195,0.20413990007137758,0.04979108635097493,0.2631578947368421,0,0.0,0,0.0,new
2024-11-18,35,0,35,7216,0.2571428571428571,35,166,664,0.21084337349397592,0.04888268156424581,0.2439066852367688,0,0.0,0,0.0,returning
2024-11-18,7,0,19,24,0.14285714285714285,7,15,49,0.4666666666666667,0.12280701754385964,0.23184357541899442,0,0.0,0,0.0,(not set)
2024-11-19,237,236,237,7572,0.08438818565400844,237,1365,5233,0.17362637362637362,0.04089732528041415,0.2545454545454545,0,0.0,0,0.0,new
2024-11-19,41,0,41,9519,0.1951219512195122,41,162,662,0.25308641975308643,0.05742296918767507,0.2355478861087144,0,0.0,0,0.0,returning
2024-11-19,0,0,14,0,0.0,0,14,47,0.0,0.0,0.226890756302521,0,0.0,0,0.0,(not set)
2024-11-20,307,306,307,9270,0.08794788273615635,307,1542,5249,0.19909208819714655,0.05351228865260589,0.3137254901960784,0,0.0,0,0.0,new
2024-11-20,44,0,44,9573,0.20454545454545456,44,165,655,0.26666666666666666,0.06188466947960619,0.26878159316716055,0,0.0,0,0.0,returning
2024-11-20,3,0,15,124,0.3333333333333333,3,16,48,0.1875,0.058823529411764705,0.2320675105485232,0,0.0,0,0.0,(not set)
2024-11-21,198,198,198,6316,0.05555555555555555,198,1545,5267,0.12815533980582525,0.03451281157399338,0.36538461538461536,0,0.0,0,0.0,new
2024-11-21,48,0,48,3011,0.08333333333333333,48,170,651,0.2823529411764706,0.0676056338028169,0.26930451455464527,0,0.0,0,0.0,returning
2024-11-21,4,0,14,89,0.25,4,19,49,0.21052631578947367,0.07692307692307693,0.23943661971830985,0,0.0,0,0.0,(not set)
2024-11-22,621,621,621,10391,0.024154589371980676,621,1980,5687,0.31363636363636366,0.10310476506724224,0.34545454545454546,0,0.0,0,0.0,new
2024-11-22,43,0,43,878,0.11627906976744186,43,179,650,0.24022346368715083,0.061079545454545456,0.32873983064917817,0,0.0,0,0.0,returning
2024-11-22,4,0,17,70,0.0,4,19,52,0.21052631578947367,0.07272727272727272,0.25426136363636365,0,0.0,0,0.0,(not set)
2024-11-23,329,329,329,6229,0.06382978723404255,329,2173,5849,0.1514035895075932,0.05336577453365775,0.3524736415247364,0,0.0,0,0.0,new
2024-11-23,41,0,41,1559,0.12195121951219512,41,203,657,0.2019704433497537,0.05742296918767507,0.35185185185185186,0,0.0,0,0.0,returning
2024-11-23,1,0,14,0,0.0,1,19,53,0.05263157894736842,0.018518518518518517,0.28431372549019607,0,0.0,0,0.0,(not set)
2024-11-24,224,224,224,6886,0.13839285714285715,224,2201,5886,0.10177192185370286,0.03630470016207456,0.39655172413793105,0,0.0,0,0.0,new
2024-11-24,23,0,23,284,0.13043478260869565,23,207,651,0.1111111111111111,0.03281027104136947,0.3567260940032415,0,0.0,0,0.0,returning
2024-11-24,5,0,16,10,0.0,5,23,55,0.21739130434782608,0.08620689655172414,0.29529243937232524,0,0.0,0,0.0,(not set)
2024-11-25,236,236,236,6265,0.09322033898305085,236,2151,5879,0.1097164109716411,0.03773584905660377,0.34393987847777424,0,0.0,0,0.0,new
2024-11-25,35,0,35,4439,0.2,35,206,640,0.16990291262135923,0.05065123010130246,0.2981186685962373,0,0.0,0,0.0,returning
2024-11-25,1,0,11,0,0.0,1,17,53,0.058823529411764705,0.017241379310344827,0.29310344827586204,0,0.0,0,0.0,(not set)
2024-11-26,243,244,243,9687,0.12757201646090535,243,2158,5873,0.11260426320667284,0.03845545181199557,0.3968253968253968,0,0.0,0,0.0,new
2024-11-26,52,0,52,6700,0.3269230769230769,52,215,628,0.24186046511627907,0.07503607503607504,0.34150973255261907,0,0.0,0,0.0,returning
2024-11-26,8,0,18,79,0.25,8,25,60,0.32,0.12698412698412698,0.31024531024531027,0,0.0,0,0.0,(not set)
2024-11-27,174,174,174,4711,0.09770114942528736,174,2025,5850,0.08592592592592592,0.027764480612733365,0.40625,0,0.0,0,0.0,new
2024-11-27,30,0,30,5243,0.26666666666666666,30,211,620,0.14218009478672985,0.04411764705882353,0.3231211105792245,0,0.0,0,0.0,returning
2024-11-27,4,0,14,768,0.0,4,26,60,0.15384615384615385,0.0625,0.31029411764705883,0,0.0,0,0.0,(not set)
2024-11-28,192,192,192,6623,0.10416666666666667,192,2019,5869,0.0950965824665676,0.03090294543698696,0.359375,0,0.0,0,0.0,new
2024-11-28,37,0,37,1953,0.21621621621621623,37,198,622,0.18686868686868688,0.05597579425113464,0.324963785610816,0,0.0,0,0.0,returning
2024-11-28,1,0,7,0,0.0,1,23,59,0.043478260869565216,0.015625,0.29954614220877457,0,0.0,0,0.0,(not set)
2024-11-29,261,259,261,8924,0.04980842911877394,261,1657,5901,0.15751357875678937,0.04150763358778626,0.3387096774193548,0,0.0,0,0.0,new
2024-11-29,40,0,40,3957,0.175,40,187,616,0.21390374331550802,0.06153846153846154,0.2876923076923077,0,0.0,0,0.0,returning
2024-11-29,1,0,19,0,0.0,1,21,51,0.047619047619047616,0.016129032258064516,0.2635178117048346,0,0.0,0,0.0,(not set)
2024-11-30,192,192,192,4450,0.09895833333333333,192,1520,5936,0.12631578947368421,0.030326962565155585,0.3709677419354839,0,0.0,0,0.0,new
2024-11-30,18,0,18,1485,0.2222222222222222,18,165,609,0.10909090909090909,0.02773497688751926,0.2542372881355932,0,0.0,0,0.0,returning
2024-11-30,3,0,13,184,0.3333333333333333,3,23,51,0.13043478260869565,0.04838709677419355,0.24008845364081505,0,0.0,0,0.0,(not set)
2024-12-01,236,235,236,5584,0.0635593220338983,236,1531,6025,0.1541476159372959,0.0371946414499606,0.36363636363636365,0,0.0,0,0.0,new
2024-12-01,30,0,30,1488,0.2,30,170,614,0.17647058823529413,0.046153846153846156,0.26153846153846155,0,0.0,0,0.0,returning
2024-12-01,2,0,10,2,0.0,2,20,53,0.1,0.03636363636363636,0.2412923561859732,0,0.0,0,0.0,(not set)
2024-12-02,921,921,921,14654,0.02714440825190011,921,2216,6837,0.41561371841155237,0.12937210282343026,0.4426229508196721,0,0.0,0,0.0,new
2024-12-02,63,0,63,2624,0.12698412698412698,63,194,632,0.3247422680412371,0.09402985074626866,0.3112796741115325,0,0.0,0,0.0,returning
2024-12-02,8,0,18,37,0.0,8,27,61,0.2962962962962963,0.13114754098360656,0.28955223880597014,0,0.0,0,0.0,(not set)
2024-12-03,477,477,477,9875,0.05660377358490566,477,2450,7125,0.1946938775510204,0.06427705161029511,0.3787878787878788,0,0.0,0,0.0,new
2024-12-03,60,0,60,2503,0.08333333333333333,60,208,655,0.28846153846153844,0.08595988538681948,0.33014418541975477,0,0.0,0,0.0,returning
2024-12-03,6,0,46,47,0.0,6,25,66,0.24,0.09090909090909091,0.2979942693409742,0,0.0,0,0.0,(not set)
2024-12-04,306,306,306,8812,0.06862745098039216,306,2582,7337,0.1185127807900852,0.04027905752270633,0.375,0,0.0,0,0.0,new
2024-12-04,59,0,59,3087,0.11864406779661017,59,233,676,0.2532188841201717,0.08263305322128851,0.33987100171120177,0,0.0,0,0.0,returning
2024-12-04,7,0,38,323,0.14285714285714285,7,27,71,0.25925925925925924,0.09722222222222222,0.32633053221288516,0,0.0,0,0.0,(not set)
2024-12-05,224,224,224,10123,0.13839285714285715,224,2616,7333,0.0856269113149847,0.02928487383971761,0.43037974683544306,0,0.0,0,0.0,new
2024-12-05,46,0,46,4965,0.2608695652173913,46,246,679,0.18699186991869918,0.0638002773925104,0.34200549091384497,0,0.0,0,0.0,returning
2024-12-05,8,0,38,6,0.0,8,34,78,0.23529411764705882,0.10126582278481013,0.34119278779472956,0,0.0,0,0.0,(not set)
2024-12-06,177,177,177,4780,0.12429378531073447,177,2532,7335,0.06990521327014218,0.0229126213592233,0.4578313253012048,0,0.0,0,0.0,new
2024-12-06,41,0,41,3840,0.21951219512195122,41,246,682,0.16666666666666666,0.05694444444444444,0.3416666666666667,0,0.0,0,0.0,returning
2024-12-06,5,0,26,0,0.0,5,38,80,0.13157894736842105,0.060240963855421686,0.32776699029126216,0,0.0,0,0.0,(not set)
2024-12-07,252,252,252,8149,0.1111111111111111,252,2593,7435,0.09718472811415349,0.0325497287522604,0.42857142857142855,0,0.0,0,0.0,new
2024-12-07,25,0,25,1886,0.12,25,251,680,0.099601593625498,0.034916201117318434,0.3505586592178771,0,0.0,0,0.0,returning
2024-12-07,1,0,23,0,0.0,1,36,81,0.027777777777777776,0.011904761904761904,0.33492637561353655,0,0.0,0,0.0,(not set)
2024-12-08,309,309,309,8372,0.06472491909385113,309,2666,7605,0.1159039759939985,0.039118875807064184,0.41975308641975306,0,0.0,0,0.0,new
2024-12-08,39,0,39,1730,0.07692307692307693,39,269,699,0.1449814126394052,0.05277401894451962,0.36400541271989173,0,0.0,0,0.0,returning
2024-12-08,0,0,23,0,0.0,0,34,81,0.0,0.0,0.3375110773515635,0,0.0,0,0.0,(not set)
2024-12-09,289,285,289,8022,0.06228373702422145,289,2030,7720,0.14236453201970442,0.036025928696085764,0.35294117647058826,0,0.0,0,0.0,new
2024-12-09,53,0,53,5519,0.18867924528301888,53,263,715,0.20152091254752852,0.07057256990679095,0.35019973368841545,0,0.0,0,0.0,returning
2024-12-09,4,0,23,11,0.0,4,30,83,0.13333333333333333,0.047058823529411764,0.2530541012216405,0,0.0,0,0.0,(not set)
2024-12-10,323,323,323,12877,0.08359133126934984,323,1876,7790,0.17217484008528786,0.039395048176606905,0.3298429319371728,0,0.0,0,0.0,new
2024-12-10,47,0,47,3790,0.2127659574468085,47,252,720,0.1865079365079365,0.061518324607329845,0.3103448275862069,0,0.0,0,0.0,returning
2024-12-10,2,0,26,0,0.0,2,27,84,0.07407407407407407,0.022988505747126436,0.2288083912672277,0,0.0,0,0.0,(not set)
2024-12-11,285,285,285,6968,0.05263157894736842,285,1855,7944,0.15363881401617252,0.03412356321839081,0.3009079118028534,0,0.0,0,0.0,new
2024-12-11,47,0,47,3554,0.1276595744680851,47,232,725,0.2025862068965517,0.0609597924773022,0.2558139534883721,0,0.0,0,0.0,returning
2024-12-11,2,0,24,53,0.0,2,22,85,0.09090909090909091,0.023255813953488372,0.22210249042145594,0,0.0,0,0.0,(not set)
2024-12-12,357,356,357,9222,0.09243697478991597,357,1986,8091,0.1797583081570997,0.04242424242424243,0.3097686375321337,0,0.0,0,0.0,new
2024-12-12,52,0,52,2081,0.1346153846153846,52,241,738,0.2157676348547718,0.06683804627249357,0.23600713012477717,0,0.0,0,0.0,returning
2024-12-12,5,0,26,0,0.0,5,19,90,0.2631578947368421,0.05555555555555555,0.2111111111111111,0,0.0,0,0.0,(not set)
2024-12-13,229,229,229,7355,0.10043668122270742,229,2037,8114,0.11242022582228768,0.02697608670043586,0.3248730964467005,0,0.0,0,0.0,new
2024-12-13,50,0,50,2128,0.2,50,256,750,0.1953125,0.06345177664974619,0.23995759217811286,0,0.0,0,0.0,returning
2024-12-13,6,0,18,0,0.0,6,20,93,0.3,0.0625,0.20833333333333334,0,0.0,0,0.0,(not set)
2024-12-14,215,215,215,7612,0.12093023255813953,215,2001,8194,0.10744627686156921,0.025261426389378453,0.32914572864321606,0,0.0,0,0.0,new
2024-12-14,31,0,31,742,0.06451612903225806,31,262,764,0.1183206106870229,0.038944723618090454,0.23510750793091292,0,0.0,0,0.0,returning
2024-12-14,3,0,17,0,0.0,3,22,95,0.13636363636363635,0.030303030303030304,0.2222222222222222,0,0.0,0,0.0,(not set)
2024-12-15,260,260,260,4434,0.08076923076923077,260,1956,8270,0.1329243353783231,0.030292438541302574,0.3208955223880597,0,0.0,0,0.0,new
2024-12-15,38,0,38,1211,0.10526315789473684,38,258,779,0.14728682170542637,0.0472636815920398,0.22916666666666666,0,0.0,0,0.0,returning
2024-12-15,0,0,28,0,0.0,0,22,94,0.0,0.0,0.22789234533379937,0,0.0,0,0.0,(not set)
2024-12-16,578,556,578,13749,0.04325259515570934,578,2244,8544,0.25757575757575757,0.06409403415391439,0.32461355529131986,0,0.0,0,0.0,new
2024-12-16,70,0,70,3613,0.08571428571428572,70,273,810,0.2564102564102564,0.08323424494649227,0.2488356620093147,0,0.0,0,0.0,returning
2024-12-16,5,0,28,47,0.4,5,23,93,0.21739130434782608,0.05,0.23,0,0.0,0,0.0,(not set)
2024-12-17,522,489,522,11604,0.05938697318007663,522,2442,8792,0.21375921375921375,0.05612299752714762,0.32837528604118993,0,0.0,0,0.0,new
2024-12-17,65,0,65,6795,0.0,65,287,836,0.2264808362369338,0.07437070938215103,0.30973451327433627,0,0.0,0,0.0,returning
2024-12-17,15,0,37,698,0.6666666666666666,15,35,107,0.42857142857142855,0.13274336283185842,0.26255241371895494,0,0.0,0,0.0,(not set)
2024-12-18,442,411,442,10455,0.06561085972850679,442,2599,8919,0.17006540977298962,0.04677248677248677,0.3706896551724138,0,0.0,0,0.0,new
2024-12-18,54,0,54,6145,0.0,54,300,853,0.18,0.06040268456375839,0.33557046979865773,0,0.0,0,0.0,returning
2024-12-18,11,0,35,1275,0.9090909090909091,11,43,114,0.2558139534883721,0.09482758620689655,0.275026455026455,0,0.0,0,0.0,(not set)
2024-12-19,245,232,245,6296,0.044897959183673466,245,2485,8966,0.09859154929577464,0.025862978992927266,0.35,0,0.0,0,0.0,new
2024-12-19,40,0,40,4772,0.0,40,290,846,0.13793103448275862,0.0446927374301676,0.3240223463687151,0,0.0,0,0.0,returning
2024-12-19,8,0,28,3,0.5,8,42,114,0.19047619047619047,0.06666666666666667,0.26232450121397655,0,0.0,0,0.0,(not set)
2024-12-20,287,278,287,6448,0.0313588850174216,287,2542,8659,0.11290322580645161,0.030457391488910114,0.3387096774193548,0,0.0,0,0.0,new
2024-12-20,43,0,43,1657,0.046511627906976744,43,288,843,0.14930555555555555,0.04793756967670011,0.3210702341137124,0,0.0,0,0.0,returning
2024-12-20,9,0,17,18,0.4444444444444444,9,42,118,0.21428571428571427,0.07258064516129033,0.26976546747320385,0,0.0,0,0.0,(not set)
2024-12-21,207,197,207,5995,0.05314009661835749,207,2534,8514,0.08168902920284135,0.021983857264231094,0.3360655737704918,0,0.0,0,0.0,new
2024-12-21,17,0,17,179,0.0,17,273,819,0.06227106227106227,0.019230769230769232,0.3088235294117647,0,0.0,0,0.0,returning
2024-12-21,3,0,15,0,0.3333333333333333,3,41,119,0.07317073170731707,0.02459016393442623,0.26911639762107054,0,0.0,0,0.0,(not set)
2024-12-22,166,163,166,3381,0.012048192771084338,166,2440,8455,0.0680327868852459,0.01841579764810295,0.3629032258064516,0,0.0,0,0.0,new
2024-12-22,25,0,25,1689,0.12,25,256,817,0.09765625,0.02870264064293915,0.2939150401836969,0,0.0,0,0.0,returning
2024-12-22,5,0,11,313,0.6,5,45,118,0.1111111111111111,0.04032258064516129,0.2706900377191036,0,0.0,0,0.0,(not set)
2024-12-23,453,439,453,8356,0.02869757174392936,453,2315,8693,0.19568034557235423,0.04952443424073467,0.3787878787878788,0,0.0,0,0.0,new
2024-12-23,68,0,68,4870,0.014705882352941176,68,250,848,0.272,0.07727272727272727,0.2840909090909091,0,0.0,0,0.0,returning
2024-12-23,14,0,23,449,0.5,14,50,127,0.28,0.10606060606060606,0.25308844429867716,0,0.0,0,0.0,(not set)
2024-12-24,167,164,167,4997,0.017964071856287425,167,1962,8641,0.08511722731906218,0.01837790249807417,0.3230769230769231,0,0.0,0,0.0,new
2024-12-24,45,0,45,6106,0.044444444444444446,45,229,851,0.1965065502183406,0.05061867266591676,0.2575928008998875,0,0.0,0,0.0,returning
2024-12-24,6,0,27,1214,0.6666666666666666,6,42,122,0.14285714285714285,0.046153846153846156,0.21591284252228457,0,0.0,0,0.0,(not set)
2024-12-25,327,315,327,4986,0.03058103975535168,327,1849,8790,0.17685235262303947,0.03557441253263707,0.3262411347517731,0,0.0,0,0.0,new
2024-12-25,45,0,45,2165,0.022222222222222223,45,217,866,0.2073732718894009,0.049778761061946904,0.24004424778761063,0,0.0,0,0.0,returning
2024-12-25,13,0,22,354,0.38461538461538464,13,46,130,0.2826086956521739,0.09219858156028368,0.2011531766753699,0,0.0,0,0.0,(not set)
2024-12-26,303,297,303,3042,0.006600660066006601,303,1906,8916,0.1589716684155299,0.03264382676147382,0.3283582089552239,0,0.0,0,0.0,new
2024-12-26,46,0,46,4107,0.043478260869565216,46,221,878,0.2081447963800905,0.050605060506050605,0.24312431243124313,0,0.0,0,0.0,returning
2024-12-26,2,0,15,16,0.5,2,44,130,0.045454545454545456,0.014925373134328358,0.20534367593191122,0,0.0,0,0.0,(not set)
2024-12-27,737,695,737,14297,0.06377204884667571,737,2355,9382,0.3129511677282378,0.07490598638072975,0.3357142857142857,0,0.0,0,0.0,new
2024-12-27,82,0,82,9432,0.04878048780487805,82,249,915,0.3293172690763052,0.08677248677248678,0.2634920634920635,0,0.0,0,0.0,returning
2024-12-27,13,0,36,714,0.5384615384615384,13,47,138,0.2765957446808511,0.09285714285714286,0.2393535928448013,0,0.0,0,0.0,(not set)
